,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,1.0000000000000004,0.7055215052879527,0.6065994707672093,0.8962907845579107,0.7994955296027718,0.029414740896327674,0.16371091496438894,0.8418976094563357,0.06571147730726912,-0.09134660451689736,0.36281634017028863,0.49673778171570815,0.4372778453964177,0.08335037295119485,-0.37827583262566744,0.9171510274761301,0.16873952719308183,-0.10887126413164472,-0.3728605257267448,0.39860955992004166,0.24351181567695068,-0.049752919033865695,0.05404978490227874,0.07971062886638602,-0.21496717704517088,-0.2649315173594742,0.582819716431361,0.4972912673782308,0.4837766813373028,0.7457911774323155,-0.18021212300439737,0.5213473856844125,-0.2508476644102813,0.5599083523206654,0.5938912064995733,-0.09096832530697174,0.15851797927953182,0.3221572072361516,0.4408883537809658,-0.5554668634030748,0.734921940046756,0.6844682766026478,-0.42634606962303767,0.34371809535700204,-0.614807301139557,0.7441624679360471,0.6798483779942286,-0.09387348362952275,-0.5829118160635365,0.04289717605227372,0.45904128628431207,0.5694170180164043,-0.5294623771332054,0.6292927582951393,-0.41312044880910515,-0.4844653497731777,-0.14857273044103692,-0.4853085440553344,0.49629198681720554,0.5267308023357203,0.6480498633282442,0.4708699374395353,0.6864851677524648,0.7433317051437792,0.7163605005388741,-0.17788921420460646,-0.5929337480884915,0.3643345362181103,0.3505616789978716,-0.5991544882896838,-0.27655633542779023,0.45304562825991557,0.5974503487727452,0.07183994823857309,0.22863037815682463,-0.11441215280246841,0.007196836702508369,0.17678129827723688,0.011840107882303275
1,0.7055215052879527,0.9999999999999998,0.5143087852865614,0.6418644752109116,0.6026439623499473,0.16746115560064023,-0.01010099966134681,0.6419498353380215,0.39009451577051335,-0.20743836500697022,0.45330906246371705,0.5183466332279233,0.6689595834430038,0.16287077666587735,-0.5843158388296401,0.6521616826714706,-0.05612139986317177,-0.30968346634486466,-0.5838635470752576,0.5497758030237614,0.4839869214122948,-0.11443225318144279,0.14443224564446078,0.3574641869798253,-0.43221476507082324,-0.09380595777144363,0.5160277971982905,0.49081161764137915,0.38580330927144424,0.5517105803121812,-0.31287650347415985,0.5209465735386855,-0.44719077740526103,0.7411964846446997,0.4725986777030782,-0.16370889535325484,0.3124822727361434,0.45954088630085477,0.5014230889671044,-0.15560484619783743,0.5973731314702801,0.5186782189685655,-0.48339501408048013,0.15095090453872106,-0.562653428730294,0.7016611032679441,0.4735664514018363,-0.1265552077370331,-0.366144223887954,0.05144094259327059,0.39656169357546944,0.4862392204001489,-0.12318637472956384,0.48767238273105307,-0.6212129638822825,-0.6654324561530736,0.22965204346580592,-0.17623401257172655,0.4391527823015866,0.4168512327410627,0.5583665345293845,0.4368702630422685,0.6796652505550985,0.6297582965059155,0.5421560859423104,-0.41201675971424456,-0.5673860585224195,0.4242693799792153,0.4652099851716014,-0.2981948507672165,-0.3832279465339756,0.5100373553672004,0.5449634969583863,0.26268672789123704,0.23487847797070982,0.07910251471610108,0.27044682759400296,0.01904270508553907,-0.13852330999936147
2,0.6065994707672093,0.5143087852865614,1.0,0.5667147230471402,0.48099482834654717,0.18567109670541926,-0.046847900900584216,0.773098383191463,0.19850793500352992,-0.1758355670544296,0.2146324620414961,0.5109241789367059,0.5352886234597234,0.10988231754587163,-0.44616956766400095,0.6955827312727485,0.20076138143267563,-0.3119715940941705,-0.23157634833011342,0.6595985501402233,0.3687701159564495,0.14950502458999027,0.12878960843616616,0.041385708932011656,-0.25654586511853084,-0.29213131681246307,0.8598022580065311,0.34553194764140116,0.5487783701076714,0.7592905229040339,-0.15690545830911273,0.3619154907879727,-0.11634899745052607,0.5124852495443293,0.6954060907593671,-0.255985414842534,0.18080146590552992,0.47261308798861923,0.3427031919862913,-0.6186872173267213,0.8829352211874585,0.7746612763272408,-0.288596902239487,0.39348804358980594,-0.4581335596620746,0.5783786614585852,0.6494561452183697,-0.09134906766899964,-0.5018570855731537,0.032198228648152694,0.43484943461248393,0.7516361586618358,-0.3910905817700243,0.6427922390300594,-0.400455286905002,-0.5064245157346918,0.028607816273383824,-0.316379365613054,0.6002056224642386,0.6960773446378479,0.36385898665319116,0.4401270118220002,0.4562491331488858,0.6075171529059354,0.45699561984334736,-0.35757333243210465,-0.5830493080491801,0.3611700858654048,0.3481428990006231,-0.4670776109390422,-0.107200564102639,0.5300663765883276,0.6301952901346289,0.1424999638558483,0.2889781011444803,-0.13697529013381793,0.02932871004526394,0.14065871344160186,0.13427722117320529
3,0.8962907845579107,0.6418644752109116,0.5667147230471402,1.0,0.7316882852861915,-0.02824229428993741,0.03507458393880869,0.8397085453236521,0.12049210938964161,-0.2026447348676106,0.3066441830126332,0.3287679101610176,0.5304686591633526,0.20101993324220346,-0.4874227755036531,0.874773227406885,0.14033558765452758,-0.13126391339276422,-0.3707362283748359,0.4443165746729284,0.1782023727845521,-0.062258927392980556,-0.02828156538471771,0.10228590752404143,-0.17462176736830726,-0.22700400727508785,0.5575430276115351,0.5622257772765737,0.3533325915955301,0.7686335522312652,-0.2705366869649082,0.5811707798784663,-0.30003498460406997,0.5934986702795538,0.5567623094522246,-0.20346787222448648,0.2143594416503296,0.3616817570649473,0.46893911267438704,-0.5535074920242371,0.7209330314992202,0.5922522109929897,-0.4513450669489054,0.18011735445662735,-0.6084772414821851,0.6241430053526654,0.6477400193036921,-0.016841498431309665,-0.620018576872881,0.12340617412819033,0.5391173838357107,0.5389371019600074,-0.45626707724493065,0.45717415635815795,-0.42601140168283536,-0.5460047473064769,-0.1312316740340278,-0.36237257902410436,0.4983468296575865,0.5283453562783919,0.7381497401992824,0.3898539943426189,0.59899401693727,0.5087530498514596,0.7834195337893207,-0.18977836866726716,-0.4961078714521996,0.4506809035256216,0.4063176630742362,-0.4937851183020572,-0.30701643482531304,0.3414958926067111,0.6112959899024042,0.13515799058753242,0.31021831872165206,-0.05201861273400432,-0.041037372250549486,0.21859156826106618,0.0008770150496349993
4,0.7994955296027718,0.6026439623499473,0.48099482834654717,0.7316882852861915,1.0,0.1914723699008598,0.19518186059967746,0.6877616307120277,-0.030396380675549395,0.17910051478123812,0.5634259909126601,0.43204149542072967,0.32200696303270093,0.4405496598745102,-0.31779467799422756,0.763077348230357,0.41329563237031297,-0.2234973910868847,-0.15324221178496833,0.4922381502724307,0.30273486057473087,-0.14986017055181633,-0.1484969521491981,0.25968247318934146,0.0023649873377171726,-0.040054503418163634,0.44515829451872335,0.4201121715776215,0.7418887380842589,0.5961244209980837,-0.09108640239410715,0.40080761118452646,-0.3297330534910614,0.42040648137997483,0.3471572716407362,-0.1293791216696234,0.3941423060534073,0.5349009772068322,0.3185837047807867,-0.3009787890141249,0.6238932720841743,0.43112401986829196,-0.44536541997514534,0.46156786252855353,-0.5682737759907541,0.7152472299662803,0.6507102977850815,-0.08459786455343066,-0.33958342024979626,0.33398000748024226,0.7127805962393654,0.49868607830694567,-0.5199711648128891,0.7382074544027075,-0.34667824607070297,-0.4110239013649888,0.03200665938251546,-0.322944014887649,0.6060160771126033,0.6335560631113712,0.6017001905020283,0.8021877168985836,0.6735800807383586,0.6306392950432169,0.7652170634146376,-0.2729773431309317,-0.3612273421860981,0.5240386352598232,0.26870835823864736,-0.31206100687815197,-0.048362907215232065,0.40558767121568406,0.5415559890680979,0.3439509286456919,0.5619192774515807,-0.03179320680314213,0.38908783357999055,0.34371072326858576,-0.0804118290158864
5,0.029414740896327674,0.16746115560064023,0.18567109670541926,-0.02824229428993741,0.1914723699008598,0.9999999999999998,-0.2326810222770097,0.011997015037376157,0.27845778973791524,0.11745743644362339,0.41845399305771314,0.2683850433952426,0.26587704757475783,0.42261540731504743,-0.18124582687702429,-0.006139467674098009,0.1882868044877739,-0.40804716704111055,0.02344475371225485,0.42317678176086926,0.6789447981564682,0.300271051599593,0.35047321269287746,0.38304738703566954,-0.082738521140854,0.3837518670140372,0.2822575553331488,0.08716483913649309,0.48543113771897717,0.28622852363403384,0.2231624782796876,0.1484355991968641,-0.06991190897550226,0.07264534515204002,0.3279551248426511,-0.2418146211949601,0.2502568060165129,0.49116895994147924,-0.07305134214983267,0.18612101365098155,0.04322477586156581,0.22461491103539766,0.06285781151851955,0.37909915808749606,0.11822283519520227,0.19384664453682332,0.11966719568965689,-0.1351720291454641,0.1578128549616178,0.10690825930543169,0.22618831065989364,0.31874883705030954,0.00041269618507699946,0.48706884853167365,-0.24262667852087882,-0.22762845533441478,0.36438518323575086,0.3078038000597143,0.20158104041433544,0.3460945245202274,-0.0671433980496805,0.41415769190384366,0.2426987006838507,0.3201027224902062,0.020466778283903975,-0.3715778319692189,-0.1799446489018135,0.46066878336197004,0.2799317638782227,0.2507598860399882,0.28872090223676383,0.48825620757453936,0.34266154836974305,0.4264562490914299,0.3624701481572188,-0.16834219162684727,0.4387187775553145,0.09965861191867009,0.091084142914437
6,0.16371091496438894,-0.01010099966134681,-0.046847900900584216,0.03507458393880869,0.19518186059967746,-0.2326810222770097,1.0000000000000004,0.06318726886232628,-0.2681342635320707,0.42034931978994083,0.05166049244541626,0.01211654322750666,-0.3079929300264703,-0.23825993089390995,0.6358711509999999,0.21792591689904695,0.30844911477324033,0.6579915408253102,0.33425779104668196,-0.313996567192137,-0.04912286421490064,0.3316254393609912,-0.041005431663310166,-0.33236903477299773,0.6042484540908568,0.03663565544298941,-0.1402118265191974,0.1684751085184223,-0.04285899799221915,-0.0013536606192681155,0.3979988975557206,-0.012177161328529307,0.5374784042112848,0.03938193698382486,-0.31258797039901043,0.7294388655258346,-0.061296777727507745,-0.15300242473292092,0.0741437031329053,0.10540086717169628,0.07875435970180855,-0.11826204537576013,0.49489903430559123,0.422409772347754,0.3369859430072686,0.3033323362086854,0.03151368642596519,0.6050526902091344,0.1664954891220659,0.11174281533236907,0.06660918846646213,0.13304794636161577,0.023428856555878674,0.11059668843034165,0.44423739197381606,0.5627957555660853,-0.24330186235289153,-0.5336915065167911,0.2514733766609073,0.007773622170626382,0.2183603405927783,0.07117541774360303,0.21288607931051384,0.12374100956088896,0.12473554074475401,0.6143917631909794,0.3339867465438664,-0.022375985907333362,-0.04648608809000088,-0.2670524822433298,0.26606955453864956,0.11224697259972571,0.17873170620732015,-0.1269401744840304,-0.07882560035224717,0.31205002529486825,0.03326905105402245,0.4737582183278447,0.26835647487391856
7,0.8418976094563357,0.6419498353380215,0.773098383191463,0.8397085453236521,0.6877616307120277,0.011997015037376157,0.06318726886232628,1.0000000000000002,0.14920617703858885,-0.24753158746202253,0.2552533196342224,0.4164795267774767,0.48308534608274667,0.12225350457691497,-0.48700236127872887,0.9032715206437132,0.22017217276542378,-0.08336212973116397,-0.35927890414418706,0.5663623087510047,0.2756530447089719,-0.038536734081903834,0.061632618861492294,0.055761756510769755,-0.215227276790382,-0.33196756091130264,0.7562942042648099,0.5748651313308344,0.4513426967419696,0.7726511344516106,-0.2657096626007145,0.5428086260814972,-0.209346653149713,0.6824276191298091,0.6505435788445434,-0.19575712274667412,0.2705393480096203,0.40963319655745656,0.5428451973682166,-0.6534348317411329,0.9391382630103619,0.7906511865400291,-0.41449589797256126,0.28888770911814543,-0.5915411768470904,0.7057501853535173,0.7779979982128078,0.018284005051148577,-0.6210744242527921,0.14771213570386865,0.57413519569027,0.7429059872781502,-0.4729656969870111,0.614092344836784,-0.4260024114258092,-0.5541519406177029,-0.038096105895382815,-0.4392172225101132,0.6136987519146654,0.6400569604065545,0.7562084835653917,0.48563378208984487,0.5682259686137607,0.5951588662379641,0.7793146737084662,-0.19399818744351904,-0.5242687902074019,0.4990019068930749,0.4526108107677278,-0.5407131723045318,-0.27114779931152655,0.47025216917719204,0.7185187004914866,0.14712719529326268,0.30728022932311316,0.019862397359651784,0.00902279843250764,0.2788841174190635,0.0434513212119122
8,0.06571147730726912,0.39009451577051335,0.19850793500352992,0.12049210938964161,-0.030396380675549395,0.27845778973791524,-0.2681342635320707,0.14920617703858885,1.0,-0.2981125959298392,0.3302081256989893,0.43374872814717036,0.6225605242787392,0.22044483109063684,-0.47769113703225674,0.09799421250587148,-0.17996279434157136,-0.2897468488649795,-0.3948217870534969,0.5226611434776655,0.6721659186778224,0.05932768929444521,0.27596210975864066,0.7629658504019263,-0.29356459991964856,0.17801803070607036,0.4134778433216191,0.5144182513093822,0.16108227624028038,0.2915937718923489,-0.3033132840816761,0.35271565694113194,-0.3270563958285915,0.4429728597821223,0.42724204535294963,-0.24212037811033138,0.49574485519330413,0.3523933583218495,0.3369837054325443,0.08563935518964472,0.11608663659040341,0.37671915620935326,-0.15778680597577877,-0.06312800346124248,-0.013781411988036396,0.3096819625615914,0.06656729956711671,-0.1187071072931325,0.009947549129746935,-0.10722546935412858,0.13509771758699762,0.3531880785623791,0.2828687152744338,0.10717312795673728,-0.5022354814764454,-0.5149076562919954,0.5883343409877848,0.35804317565180344,0.27172319414293633,0.3148185957955829,0.22412192121351582,0.1897305883048348,0.37146386853315994,0.2654804274104523,0.06512310914072916,-0.5056070694229868,-0.18592896513098678,0.26580835684153625,0.5389346752928919,0.1155223340331335,-0.015358907436092917,0.44006480505222934,0.3338129659120269,0.5771925120783613,0.2282639837939927,-0.09307818009447755,0.3207205575599623,-0.20997083366833325,-0.11715771722403856
9,-0.09134660451689736,-0.20743836500697022,-0.1758355670544296,-0.2026447348676106,0.17910051478123812,0.11745743644362339,0.42034931978994083,-0.24753158746202253,-0.2981125959298392,1.0,-0.11805738863887694,-0.06190870021107875,-0.42005272621171996,-0.046591188029655006,0.6498581418389163,-0.06103025706323972,0.5402244658266168,0.06778253253602562,0.5632648527836358,-0.22175306853804178,0.02712571625569571,0.13130652685026645,-0.14632353694962097,-0.13152441247170232,0.5263122774077382,0.0375124917728733,-0.21260630058580432,-0.2808105198387576,0.28527506160794125,-0.08154981039116782,0.41917048538986545,-0.48699580969936784,0.32527173564619694,-0.3676966491518938,-0.2843590156048248,0.2751664848463383,0.05624785765491713,0.09362641875138189,-0.37836070260468446,0.16698334839574058,-0.24368102592231988,-0.2550731140985729,0.25805280876203984,0.3821266063627343,0.28547363513846,-0.1662246109237715,-0.07087544368969545,-0.05676906824951433,0.47451605973786304,0.13494773008539318,-0.01896738359883865,0.014247842148980228,-0.2435506284390021,0.22143087509210146,0.3830458649833842,0.4914085164894818,0.06579867670427819,-0.3915664205089817,0.12428724997207286,0.16854469209764322,-0.2323351793060624,0.1631293988046454,-0.16405034908958993,0.004908983986888438,-0.17168790325715966,0.14542772041777807,0.22596876433177693,-0.13287138067357818,-0.42510067962789044,0.11458507297459875,0.5571077370654742,0.039272306698540094,-0.1722084407912039,0.07879177751570421,0.05847705939677228,0.045506435053564664,0.3143023275106741,0.21398983516750247,0.31253247722695
